seed,model,rep,condition,macro_f1,absolute_drop,relative_drop
3407,extra_trees_chi2,5,gaussian_noise_1pct,0.7516180866170401,0.10556496840962937,0.12315335422297274
3407,extra_trees_chi2,5,feature_mask_5pct,0.8436172515165431,0.013565803510126373,0.015826028560147285
3407,extra_trees_chi2,6,gaussian_noise_1pct,0.7573062026830949,0.09987685234357457,0.1165175300163477
3407,extra_trees_chi2,6,feature_mask_5pct,0.8394504965946818,0.01773255843198762,0.020687014667404864
3407,extra_trees_chi2,7,gaussian_noise_1pct,0.7649865665315047,0.09219648849516482,0.10755752572861618
3407,extra_trees_chi2,7,feature_mask_5pct,0.8400807956018739,0.017102259424795596,0.019951700310108785
3407,extra_trees_chi2,8,gaussian_noise_1pct,0.7603517787215397,0.09683127630512978,0.11296452459867755
3407,extra_trees_chi2,8,feature_mask_5pct,0.8371868785919393,0.019996176434730173,0.023327778491967547
3407,extra_trees_chi2,9,gaussian_noise_1pct,0.7677849827023208,0.08939807232434871,0.10429285996742817
3407,extra_trees_chi2,9,feature_mask_5pct,0.8382078583267967,0.0189751966998728,0.022136691327014655
